apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,-0.0244677655141595,-0.0214037890617379,0.0709053453735682,-0.345076459119548,0.730319139342459,0.0623941997139967,0.0295597553460042,257,-0.164097230307189,0.11516169927887,0.975587310933648,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0127626302707686,-0.0121209804660206,0.0325843018565494,-0.391680335118284,0.695616488057861,0.766338165906485,0.758218642714047,259,-0.0769265151646709,0.0514012546231336,0.973254187828124,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0479219611776084,0.0912680335503492,0.0312934954890633,1.53137130987354,0.126898137340972,0.129151175304349,0.0988900192338443,259,-0.013700112277512,0.109544034632729,0.765909635898076,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,0.0031410213448364,0.0057342967451361,0.0327453954292612,0.0959225351735922,0.923656560896737,0.127748135422475,0.0973207447976771,258,-0.0613412567272421,0.0676232994169151,0.994936999749045,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.0075409340693948,0.0182318109437263,0.0235123853683706,0.320721779234661,0.748680865079601,0.213505260727352,0.186069397729469,258,-0.0387596877916662,0.0538415559304559,0.982331852809142,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0447903035924484,0.104680651190767,0.0257273490675962,1.74096069807915,0.082891872213425,0.123946119123388,0.0931473498738195,256,-0.0058738931764264,0.0954545003613232,0.713791121837826,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,9.29619303382696e-05,0.000186433728884,0.0260111935640286,0.0035739202089837,0.997151181483169,0.332742671724914,0.309556123638135,259,-0.0511273845157181,0.0513133083763946,0.999843472343015,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,0.0022807888015763,0.0060712512882024,0.0235642812893838,0.0967900855352593,0.922967951482558,0.0355263821948938,0.0020118549352569,259,-0.0441211822738189,0.0486827598769716,0.994879374811827,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0036786466170536,0.0103394424196024,0.0210288492360751,0.174933329720338,0.861269757017401,0.147064825532209,0.117195500356294,257,-0.0377321518012705,0.0450894450353777,0.989918450275232,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,-0.0127448315960839,-0.020774338213282,0.0293263539889827,-0.434586297392162,0.664224595072443,0.439858151152761,0.42039376258278,259,-0.0704932777647625,0.0450036145725947,0.965604579528519,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
