apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,0.0119896966713715,0.0151488400848443,0.0502321413256431,0.238685756867204,0.811538739764901,0.0074704975121707,-0.0271526246676372,258,-0.0869275056605823,0.110906899003325,0.974464448308472,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0594103278423146,-0.0599985227208101,0.0383457222584852,-1.54933391114228,0.122522500506943,0.627875914179181,0.614944961390041,259,-0.134919403347409,0.0160987476627801,0.64167966656584,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0410525011058459,0.0776497951058104,0.0322872642292528,1.27147660496586,0.204704170203466,0.0844081173161359,0.0524688655946056,258,-0.022527624372099,0.104632626583791,0.72745216201866,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,-0.0328306287683993,-0.0757551816488328,0.025291576113061,-1.29808552150473,0.195421686559626,0.161648944282114,0.132290347000164,257,-0.0826357487890871,0.0169744912522885,0.72691692893339,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,-0.0388735022331328,-0.0891337740578999,0.0264915078487043,-1.46739485178206,0.143486627455481,0.0889016729428123,0.0571191731617476,258,-0.0910406162122275,0.013293611745962,0.667461167516183,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0620652401696486,0.139376650760435,0.0270840621228698,2.29157797261293,0.0227361388336926,0.0883368599128338,0.0565346573516535,258,0.0087312674924481,0.115399212846849,0.382879730756816,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,-0.0031183794432763,-0.0061296757738561,0.0286891129371337,-0.108695568598084,0.913528118623091,0.212184188615602,0.184808349609967,259,-0.0596119924815562,0.0533752335950034,0.98605715091884,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0270920396227581,-0.0635687885023389,0.0262463484899255,-1.03222128720714,0.302931362093542,0.0587932877099558,0.0260872629585643,259,-0.0787754450492986,0.0245913658037824,0.803975143648795,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0615232372813957,0.12498877064811,0.0301665740535251,2.03945059098305,0.0424200250715198,0.0692558223953903,0.036913360625346,259,0.002120258701859,0.120926215860932,0.460891414944313,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,0.0202005188283192,0.0308826416021782,0.0300816264206616,0.671523492308397,0.502485595667487,0.47596404481428,0.457754301197788,259,-0.0390351837984885,0.0794362214551269,0.90192739234767,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
