"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","CRBB2__seq.10000.28__ANML",0.00487412420148895,0.00617148546270314,0.0240998173642072,0.202247350169879,0.839755955566116,0.0136620819141456,0.00975424547165005,1262,-0.0424059947490793,0.0521542431520572,0.987310736230162,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","c.Raf__seq.10001.7__ANML",-0.0181533974042434,-0.0181974338631755,0.0160066336162737,-1.13411713164891,0.256959273731127,0.725646627809811,0.724567346251234,1271,-0.0495557265411556,0.0132489317326688,0.872296509380831,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","ZNF41__seq.10003.15__ANML",0.0274181345595526,0.0518474552829081,0.0155331169813752,1.76514054406646,0.077781584305727,0.0859741379332377,0.0823585293016446,1264,-0.00305539525731673,0.057891664376422,0.671351648513089,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","ELK1__seq.10006.25__ANML",-0.0256987146182786,-0.0473346410104433,0.0155942281927349,-1.64796322720551,0.099609138871669,0.123941106713217,0.120470191922065,1262,-0.0562921814795603,0.0048947522430031,0.716146459024077,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","GUC1A__seq.10008.43__ANML",-0.0138027794263232,-0.0303164571831272,0.0132230522604309,-1.04384215947078,0.29675754003379,0.104912033188427,0.10137972077007,1267,-0.0397442671098614,0.012138708257215,0.897875820522305,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","BECN1__seq.10010.10__ANML",0.0185926743520381,0.0450433442959879,0.0120134442110309,1.547655611949,0.121955754873743,0.101284446401775,0.0977265859362234,1263,-0.00497582954989219,0.0421611782539684,0.752162890041042,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","OCRL__seq.10011.65__ANML",0.00681437976623822,0.0143402786108485,0.0123185868947229,0.553178690419222,0.580238571355721,0.284616093878631,0.281795179422316,1268,-0.0173526750813634,0.0309814346138398,0.965358084719462,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","SPDEF__seq.10012.5__ANML",-0.00799353277337311,-0.0197444597588869,0.0122356358294462,-0.653299336854726,0.513681665858059,0.0278486168517179,0.0240182331513702,1269,-0.0319978331108692,0.016010767564123,0.947890373766475,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","SLUG__seq.10014.31__ANML",0.0195870589472997,0.0386343232800309,0.0151632137016608,1.29174852591798,0.196680200741674,0.0488352012641446,0.0450756566051097,1265,-0.0101607563372729,0.0493348742318723,0.818378393291309,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","KCAB2__seq.10015.119__ANML",0.0160221056158192,0.0254269366614361,0.0139023873432459,1.15247153026585,0.249344756105088,0.482526838680806,0.480484718865024,1267,-0.0112521275138349,0.0432963387454733,0.868804207805948,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207","POLH__seq.10022.207__ANML",-0.0190653755997772,-0.023834237883958,0.0236117488718198,-0.807452921140093,0.419557384761761,0.076531833363094,0.072881761558205,1265,-0.0653878741020359,0.0272571229024816,0.930092262789019,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32","VDR__seq.10023.32__ANML",0.00868163053134765,0.0223371957171585,0.011784567242556,0.736694895337087,0.461444618520746,0.0241036128306111,0.0202432631978208,1264,-0.0144378349098466,0.0318010959725419,0.9395260050094,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44","HOGA1__seq.10024.44__ANML",0.0192578072999756,0.0316642157704054,0.0186021714372785,1.03524512527517,0.300753093262458,0.0146845503661269,0.0107745684231354,1260,-0.0172368351770472,0.0557524497769983,0.897875820522305,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
