apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,-0.0271850222472499,-0.0250040133359038,0.0440573435162837,-0.617037253669239,0.537441146661757,0.0119589679278082,0.0054586979799649,608,-0.113708066950587,0.0593380224560876,0.87805758094436,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0378264759746838,-0.0277372765410783,0.030081885315098,-1.25745030866463,0.209068682370566,0.704986444554676,0.703064532141352,614,-0.096902338721931,0.0212493867725634,0.671840269481746,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0257830127977326,0.0342499382908454,0.0292800397553474,0.880566181370158,0.378900032015954,0.0898654044799015,0.0838875089428237,609,-0.0317190898998116,0.0832851154952768,0.801661133223433,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,0.0083738474430614,0.0108966260950689,0.0302492492491121,0.27682827345896,0.782006054940158,0.0709372025410462,0.0648249472946058,608,-0.0510318483192348,0.0677795432053577,0.949965972128738,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.0305752807078396,0.0537469191920059,0.0221203540047906,1.38222384240405,0.167410537484034,0.0919585740428213,0.085984617293103,608,-0.0128662939686446,0.0740168553843237,0.631208017732861,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0420816718073364,0.0749933851351167,0.0218984620447971,1.92167247732973,0.055114861640115,0.087430041887121,0.0814164013064759,607,-0.0009242764674512,0.085087620082124,0.42850775565447,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,0.0606203227803421,0.0879236919702255,0.024007683542502,2.52503839752065,0.0118208951247604,0.269916030973955,0.265128595111489,610,0.0134725801655864,0.107768065395098,0.272516522100884,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0064376573195989,-0.0117849279580858,0.0219648382947152,-0.293089219834952,0.769552983573007,0.019719922107267,0.0133337326747409,614,-0.0495729780873042,0.0366976634481063,0.949651330454239,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0229497806708934,0.0429213964193489,0.0209727233146367,1.09426803217667,0.27427005030569,0.0756630454272731,0.0695918667437084,609,-0.0182378577326772,0.0641374190744639,0.723834015214032,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,0.0118460167173347,0.0148129143158399,0.0236859666045698,0.500128068028653,0.61716497723381,0.470746110964049,0.467281273719951,611,-0.034669767346297,0.0583618007809663,0.903183378695924,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
seq.10022.207,POLH__seq.10022.207__ANML,0.0611956466271546,0.0535493540295844,0.0456245596739633,1.34128739136254,0.180327143365722,0.0416242829949281,0.0353295328011345,609,-0.0284049187348971,0.150796211989206,0.647135859443795,Q9Y253,POLH,POLH,POLH__seq.10022.207,POLH
seq.10023.32,VDR__seq.10023.32__ANML,0.0087222797640906,0.0169156553880518,0.0208858166735076,0.417617366868607,0.676373607511285,0.0088537538673706,0.0023650714049637,611,-0.0322944182071899,0.0497389777353713,0.924423631763087,P11473,VDR,VDR,VDR__seq.10023.32,VDR
seq.10024.44,HOGA1__seq.10024.44__ANML,0.0399975551358293,0.0492715826037137,0.0328709496242662,1.21680558648364,0.224150315078879,0.014529591332756,0.0080462333809978,608,-0.0245568282379745,0.104551938509633,0.685464622418088,Q86XE5,HOGA1,HOGA1,HOGA1__seq.10024.44,HOGA1
seq.10025.1,DLDH__seq.10025.1__ANML,0.0200164630934944,0.0238917598884072,0.027949463609563,0.716166269704213,0.474160973114403,0.325216336007487,0.320820351225777,614,-0.0348716750255957,0.0749046012125845,0.857728587826142,P09622,DLD,DLD,DLD__seq.10025.1,DLD_1
seq.10030.8,MutY_homolog__seq.10030.8__ANML,0.0058357855224317,0.0061325181299077,0.037947577514324,0.153785456271324,0.877830014641745,0.045459447927436,0.0391692301213563,607,-0.0686886971739344,0.0803602682187979,0.976900752564792,Q9UIF7,MUTYH,MUTYH,MUTYH__seq.10030.8,MUTYH
seq.10035.6,DUS4__seq.10035.6__ANML,-0.0047859779216811,-0.0103176398630115,0.0171512296891213,-0.279045759891889,0.780304596092331,0.179340398146537,0.173941321818554,608,-0.0384688215674986,0.0288968657241362,0.949792222582419,Q13115,DUSP4,DUSP4,DUSP4__seq.10035.6,DUSP4
seq.10036.201,ZHX3__seq.10036.201__ANML,-0.0348823745772556,-0.0623606742328667,0.0221454290633855,-1.5751500897731,0.115737729241263,0.0512074891738257,0.0450163471782226,613,-0.0783724859595877,0.0086077368050765,0.547499582806882,Q9H4I2,ZHX3,ZHX3,ZHX3__seq.10036.201,ZHX3
seq.10037.98,SIG12_Ig.like_V.type_2__seq.10037.98__ANML,-0.0024834929876276,-0.0023762300690695,0.0424218099498238,-0.0585428342299664,0.953335353947456,0.0050509651653609,-0.0014519697028394,612,-0.0857934707778592,0.0808264848026038,0.995123460238834,Q96PQ1,SIGLEC12,SIGLEC12,SIGLEC12__seq.10037.98,SIGLEC12_1
seq.10039.32,PNP__seq.10039.32__ANML,-0.0368291158654702,-0.0162485786858858,0.0332991135288648,-1.10600889821122,0.269155825796091,0.869139216547471,0.868286703300223,614,-0.102223084356165,0.0285648526252248,0.72175150038248,P00491,PNP,PNP,PNP__seq.10039.32,PNP_1
seq.10040.63,P73L__seq.10040.63__ANML,-0.018672297376818,-0.020068114061089,0.0379847003581435,-0.491574165407754,0.623198113642103,0.0011528009663558,-0.0054293881541296,607,-0.0932696848779987,0.0559250901243627,0.90650295599007,Q9H3D4,TP63,TP63,TP63__seq.10040.63,TP63
seq.10041.3,HNF4A__seq.10041.3__ANML,-0.0079602538875739,-0.006056742789099,0.0518501966543384,-0.153524082862044,0.878035442648138,0.0563276266813971,0.0501799239236213,614,-0.109785490866059,0.0938649830909115,0.976900752564792,P41235,HNF4A,HNF4A,HNF4A__seq.10041.3,HNF4A
seq.10042.8,SGK3__seq.10042.8__ANML,0.0123654282626234,0.0243255114425624,0.01745663370283,0.708351247618765,0.478997304259731,0.287126143130602,0.282459211170737,611,-0.0219168544643181,0.046647710989565,0.859058434646022,Q96BR1,SGK3,SGK3,SGK3__seq.10042.8,SGK3
seq.10043.31,BRD4__seq.10043.31__ANML,0.0056261350473172,0.0130427607615979,0.0150184404726265,0.37461513114972,0.708076700375293,0.268921425999504,0.264135314222086,611,-0.0238678917602026,0.035120161854837,0.931493583258282,O60885,BRD4,BRD4,BRD4__seq.10043.31,BRD4
seq.10044.12,WN10A__seq.10044.12__ANML,-0.0387591768721926,-0.0339923679518651,0.0454232158228635,-0.853290022955253,0.393831239560035,0.0377996617213059,0.0315312556087411,614,-0.127962883201838,0.0504445294574527,0.810164042023224,Q9GZT5,WNT10A,WNT10A,WNT10A__seq.10044.12,WNT10A
seq.10045.47,CUL3__seq.10045.47__ANML,0.0034514241009341,0.0029420363203799,0.0272257557429243,0.126770552616564,0.899163709547364,0.675035358123243,0.67290793002585,611,-0.0500159895896143,0.0569188377914825,0.984875601270868,Q13618,CUL3,CUL3,CUL3__seq.10045.47,CUL3
seq.10046.55,cIAP.1__seq.10046.55__ANML,0.817447401269126,0.726222156033865,0.026404250193834,30.9589325683643,2.3837116802694e-127,0.667491742549975,0.665318485965335,612,0.765593472834251,0.869301329704001,5.78844653025419e-124,Q13490,BIRC2,BIRC2,BIRC2__seq.10046.55,BIRC2_1
seq.10047.12,NCF.2__seq.10047.12__ANML,-0.002687879439034,-0.0043543483614675,0.0247851413052422,-0.108447210606199,0.913676498522983,0.0257077282036642,0.0193398048585901,612,-0.0513621244585126,0.0459863655804446,0.99061178424463,P19878,NCF2,NCF2,NCF2__seq.10047.12,NCF2
seq.10048.7,PEBB__seq.10048.7__ANML,0.0042841769520172,0.0115056479359781,0.0144330734532418,0.296830537577217,0.766696766932367,0.0933997005651967,0.0874645103888639,611,-0.0240602743990205,0.0326286283030549,0.949538380023331,Q13951,CBFB,CBFB,CBFB__seq.10048.7,CBFB
seq.10049.112,TERF1__seq.10049.112__ANML,0.0203712826857001,0.0484298642035036,0.0164980886182578,1.23476623001988,0.217394495653439,0.0755477594622371,0.0694658368271203,608,-0.0120288745890923,0.0527714399604926,0.681831475062913,P54274,TERF1,TERF1,TERF1__seq.10049.112,TERF1
seq.10053.5,ILK1__seq.10053.5__ANML,-0.100717035524897,-0.0420060924258932,0.0505152390710233,-1.99379508791973,0.0466163486594616,0.730871602037109,0.729118322571553,614,-0.199920635922455,-0.0015134351273388,0.411949677941966,Q13418,ILK,ILK,ILK__seq.10053.5,ILK
seq.10054.3,GAN__seq.10054.3__ANML,0.0697316750908811,0.0865734729511353,0.0325303673624,2.14358707708539,0.0324626917375834,0.0224334181521061,0.0159914637412467,607,0.0058459422350612,0.133617407946701,0.361828630195152,Q9H2C0,GAN,GAN,GAN__seq.10054.3,GAN
seq.10056.5,FOXM1__seq.10056.5__ANML,-0.0401478369200037,-0.021337914847384,0.028171228404737,-1.42513618303038,0.154625954795044,0.864078792367629,0.863193312187613,614,-0.0954714845314225,0.015175810691415,0.613869253777601,Q08050,FOXM1,FOXM1,FOXM1__seq.10056.5,FOXM1
seq.10058.1,RD23A__seq.10058.1__ANML,-0.0050232241729656,-0.0033621483096324,0.0299685964428522,-0.167616263996366,0.866940366633596,0.756051909303662,0.75446267092779,614,-0.063876606254607,0.0538301579086757,0.975507490069952,P54725,RAD23A,RAD23A,RAD23A__seq.10058.1,RAD23A
seq.10063.10,FANCL__seq.10063.10__ANML,0.0399099601890177,0.0859036453035407,0.0186597788060607,2.13882279119273,0.0328458244105929,0.0261371255586443,0.0197615911924161,611,0.0032648759453208,0.0765550444327146,0.362541898539216,Q9NW38,FANCL,FANCL,FANCL__seq.10063.10,FANCL
seq.10064.12,RBBP9__seq.10064.12__ANML,-0.0152579398209266,-0.0470972689129081,0.0114732043027745,-1.32987606759839,0.184055336616145,0.24273397707886,0.237776425373975,611,-0.0377896398260606,0.0072737601842073,0.651390680736389,O75884,RBBP9,RBBP9,RBBP9__seq.10064.12,RBBP9
seq.10069.2,PIN1__seq.10069.2__ANML,0.0035652261170426,0.0091117556078483,0.0143189852078832,0.248985948744456,0.803455322598572,0.192153275111978,0.18686458951533,611,-0.0245551725586748,0.03168562479276,0.95706749785605,Q13526,PIN1,PIN1,PIN1__seq.10069.2,PIN1_1
seq.10070.22,PLCG2__seq.10070.22__ANML,-0.0133997557100496,-0.0077222497104104,0.0255696615328042,-0.524049006001062,0.600433567590037,0.868344234868172,0.867486542587182,614,-0.063614354940882,0.0368148435207828,0.897974440108905,P16885,PLCG2,PLCG2,PLCG2__seq.10070.22,PLCG2
seq.10073.22,TYDP1__seq.10073.22__ANML,0.0156587440752983,0.0245917272188827,0.0214286557110412,0.730738516053068,0.465218537428844,0.315765339222255,0.311293217256388,612,-0.0264238741221077,0.0577413622727044,0.853037262816292,Q9NUW8,TDP1,TDP1,TDP1__seq.10073.22,TDP1
seq.10074.128,BRD2__seq.10074.128__ANML,-0.0010473454632476,-0.0016538406424654,0.0253679588335043,-0.0412861543225306,0.967081302451405,0.0354646885744541,0.0291294812744505,609,-0.0508666416889243,0.0487719507624289,0.995583568827766,P25440,BRD2,BRD2,BRD2__seq.10074.128,BRD2_1
seq.10075.75,ACBD6__seq.10075.75__ANML,-0.0268589347632323,-0.0099488850694071,0.0397653351725629,-0.675435895276051,0.499653153733134,0.868454330354364,0.867597355307812,614,-0.104951496387805,0.0512336268613402,0.862276573269396,Q9BR61,ACBD6,ACBD6,ACBD6__seq.10075.75,ACBD6_1
