apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,-0.0476015114069334,-0.0422929211235849,0.0560924751054731,-0.848625618987684,0.396593427321024,0.0132543684524044,0.003460367146721,403,-0.157871909427149,0.0626688866132819,0.777707434194794,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0485060487043927,-0.0349874137548887,0.0366540391283409,-1.32334798177502,0.186464416809057,0.721081649123359,0.718333685075314,406,-0.120561445060655,0.0235493476518694,0.619140053078386,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0161965065360852,0.0192613456559299,0.0407539382561021,0.397421874526694,0.691266796044148,0.0689245115673972,0.0596830675134755,403,-0.0639203537725654,0.0963133668447359,0.912096359154173,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,0.023818198528012,0.0314056867341213,0.0369271779192432,0.645004570349257,0.519291233692383,0.0619242006125027,0.0526132745639915,403,-0.0487757563520595,0.0964121534080835,0.838264322463964,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.0440000566699825,0.0746455893031546,0.0282213797067828,1.55910366988215,0.119756768241329,0.0916743139285862,0.0826586743646018,403,-0.0114794486842555,0.0994795620242206,0.532053018115019,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0652623734770822,0.12631239624195,0.0244170787751254,2.67281660014004,0.0078279278503329,0.118338243059403,0.109565489258999,402,0.017261261664135,0.113263485290029,0.188206120097938,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,0.0447180804658513,0.066065152674658,0.0287488711464965,1.55547256926994,0.120618497442268,0.285490804435599,0.278398901750097,403,-0.0117984033939728,0.101234564325675,0.532053018115019,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0142043541952858,-0.0270278812630346,0.0259779430185575,-0.546785177915697,0.584826711106681,0.0250281791603541,0.0154225454575005,406,-0.0652724226875038,0.0368637142969322,0.870222302385676,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0231599812107101,0.0434987752321412,0.0256683235289303,0.902278685423571,0.367449133901886,0.0826016456869761,0.0734733038530156,402,-0.027300930969263,0.0736208933906832,0.7637280857276,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,-0.0149075975764427,-0.0189398487767373,0.0283228160393492,-0.526345881558225,0.59893602891142,0.484472126959463,0.479380493645482,405,-0.0705856851743511,0.0407704900214657,0.878006689458057,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
seq.10022.207,POLH__seq.10022.207__ANML,0.05089660010417,0.0433842518642401,0.0581049328681019,0.875942843264362,0.381581610057853,0.0264011489640459,0.0167615563795315,404,-0.0633291724611433,0.165122372669483,0.773153165638766,Q9Y253,POLH,POLH,POLH__seq.10022.207,POLH
seq.10023.32,VDR__seq.10023.32__ANML,-0.0106008956843342,-0.0217161930839621,0.0243162675192331,-0.435959000531202,0.663099330976851,0.0141995284676597,0.0044391277594186,404,-0.0584031098198234,0.037201318451155,0.904824854885747,P11473,VDR,VDR,VDR__seq.10023.32,VDR
seq.10024.44,HOGA1__seq.10024.44__ANML,-0.0232424055682841,-0.0339534665740722,0.0340424371129727,-0.682747991606836,0.495158372376552,0.0185273297818638,0.0087856655613364,403,-0.0901653410060068,0.0436805298694386,0.826587704574515,Q86XE5,HOGA1,HOGA1,HOGA1__seq.10024.44,HOGA1
seq.10025.1,DLDH__seq.10025.1__ANML,0.0271767098686228,0.0327726912254957,0.0346764862181448,0.783721559839081,0.433660471632517,0.302246297459157,0.295371876744469,406,-0.0409911651626161,0.0953445848998617,0.799801654643769,P09622,DLD,DLD,DLD__seq.10025.1,DLD_1
seq.10030.8,MutY_homolog__seq.10030.8__ANML,0.0533372277358537,0.0571319696240056,0.0458948272831352,1.16216207562575,0.245859129149461,0.0448746024202988,0.0353708671209984,402,-0.0368866174809605,0.143561072952668,0.677414431109615,Q9UIF7,MUTYH,MUTYH,MUTYH__seq.10030.8,MUTYH
seq.10035.6,DUS4__seq.10035.6__ANML,0.0047919763846395,0.0121535139005269,0.0168021528226423,0.285200142816336,0.775637325374093,0.280811083431614,0.273672731902399,403,-0.0282388370331209,0.0378227898023999,0.93912417818281,Q13115,DUSP4,DUSP4,DUSP4__seq.10035.6,DUSP4
seq.10036.201,ZHX3__seq.10036.201__ANML,-0.0653228541019933,-0.118447745402475,0.0268628045368496,-2.43172130491384,0.0154599490581801,0.0557854554406095,0.0464598796918747,405,-0.118130794599515,-0.0125149136044718,0.249171966568235,Q9H4I2,ZHX3,ZHX3,ZHX3__seq.10036.201,ZHX3
seq.10037.98,SIG12_Ig.like_V.type_2__seq.10037.98__ANML,-0.0566038096539155,-0.0547916761128579,0.0516004608401635,-1.0969632583176,0.273309253789062,0.00721032987149,-0.0025950002038532,405,-0.158041992028138,0.0448343727203071,0.699107413572092,Q96PQ1,SIGLEC12,SIGLEC12,SIGLEC12__seq.10037.98,SIGLEC12_1
seq.10039.32,PNP__seq.10039.32__ANML,-0.0173222745246968,-0.0077096888789923,0.0385401833277655,-0.449460096683486,0.65333963146271,0.882593281653934,0.881436565217027,406,-0.0930854987522267,0.0584409497028332,0.900241954833713,P00491,PNP,PNP,PNP__seq.10039.32,PNP_1
seq.10040.63,P73L__seq.10040.63__ANML,0.0553213124121222,0.053387078045088,0.0520511845728249,1.06282523377969,0.288500838339023,0.0052087665564571,-0.0047143380165459,401,-0.0470059794073574,0.157648604231602,0.710283409023244,Q9H3D4,TP63,TP63,TP63__seq.10040.63,TP63
seq.10041.3,HNF4A__seq.10041.3__ANML,-0.0296661709203178,-0.0227972213454029,0.0626636692599073,-0.473418988557352,0.636168731180421,0.074718218631892,0.0656021419681668,406,-0.152851927061696,0.0935195852210604,0.892965165057681,P41235,HNF4A,HNF4A,HNF4A__seq.10041.3,HNF4A
seq.10042.8,SGK3__seq.10042.8__ANML,-0.0054534969643795,-0.0113361486907936,0.0201173203061371,-0.271084661445486,0.786464370822842,0.303835211730139,0.2969424910542,404,-0.045001196969965,0.0340942030412059,0.942085551234796,Q96BR1,SGK3,SGK3,SGK3__seq.10042.8,SGK3
seq.10043.31,BRD4__seq.10043.31__ANML,-0.0040056920970059,-0.0101545566219388,0.0171587199431014,-0.233449354630703,0.815530731806732,0.248814753007401,0.241377275314405,404,-0.037737217889863,0.029725833695851,0.951026928044246,O60885,BRD4,BRD4,BRD4__seq.10043.31,BRD4
seq.10044.12,WN10A__seq.10044.12__ANML,-0.113062634859015,-0.0964785597856826,0.0575216242261063,-1.96556749535771,0.0500297805209357,0.038637392696967,0.0291658399156564,406,-0.22614003454628,1.4764828249747e-05,0.376904809819045,Q9GZT5,WNT10A,WNT10A,WNT10A__seq.10044.12,WNT10A
seq.10045.47,CUL3__seq.10045.47__ANML,0.0342036902530356,0.0302279086414221,0.0327583192737209,1.04412225692159,0.297051638576784,0.666303300694757,0.663007530825076,405,-0.0301938812154401,0.0986012617215113,0.717572767718989,Q13618,CUL3,CUL3,CUL3__seq.10045.47,CUL3
seq.10046.55,cIAP.1__seq.10046.55__ANML,0.838247179236719,0.741068824507782,0.0312538086492282,26.8206409223479,7.882467469302649e-92,0.695975183591629,0.692972469355497,405,0.776807232964343,0.899687125509094,1.9141258504623304e-88,Q13490,BIRC2,BIRC2,BIRC2__seq.10046.55,BIRC2_1
seq.10047.12,NCF.2__seq.10047.12__ANML,0.0083862592313174,0.0133595431194962,0.0311225658806102,0.269459120545785,0.787713626648076,0.0218271460805204,0.0121661796220564,405,-0.0527956849286427,0.0695682033912777,0.942126706637865,P19878,NCF2,NCF2,NCF2__seq.10047.12,NCF2
seq.10048.7,PEBB__seq.10048.7__ANML,0.0054510088195282,0.0145416973254759,0.017775409486572,0.306660098246741,0.759260092150877,0.10739545028862,0.0985577814795962,404,-0.0294928381319434,0.0403948557709999,0.931055966295605,Q13951,CBFB,CBFB,CBFB__seq.10048.7,CBFB
seq.10049.112,TERF1__seq.10049.112__ANML,0.0044869209416635,0.0111689701522272,0.0192846041333117,0.232668553144576,0.816137200943322,0.089010252686889,0.0799456780867586,402,-0.0334243479614187,0.0423981898447457,0.951026928044246,P54274,TERF1,TERF1,TERF1__seq.10049.112,TERF1
seq.10053.5,ILK1__seq.10053.5__ANML,-0.0681497562033296,-0.0273938586915928,0.0633910713822368,-1.07506869212541,0.282982446067288,0.740919027415807,0.738366505518426,406,-0.192765457024237,0.056465944617578,0.707213420102982,Q13418,ILK,ILK,ILK__seq.10053.5,ILK
seq.10054.3,GAN__seq.10054.3__ANML,0.103518407711748,0.114665235429677,0.0450276823297504,2.29899480398866,0.0220173482663161,0.0160858036354206,0.0062956126268177,402,0.0149992677239583,0.192037547699538,0.285911554581307,Q9H2C0,GAN,GAN,GAN__seq.10054.3,GAN
seq.10056.5,FOXM1__seq.10056.5__ANML,-0.0393434432625156,-0.021226642357672,0.0301575580642926,-1.30459645235996,0.192769309766495,0.894364049460866,0.893323301179692,406,-0.0986279000682437,0.0199410135432125,0.628649762849604,Q08050,FOXM1,FOXM1,FOXM1__seq.10056.5,FOXM1
seq.10058.1,RD23A__seq.10058.1__ANML,0.0149651214556512,0.0103659633144713,0.0348202508088055,0.429782127010605,0.667582142945536,0.767873801590023,0.76558684397022,406,-0.0534853694839131,0.0834156123952154,0.906184604195576,P54725,RAD23A,RAD23A,RAD23A__seq.10058.1,RAD23A
seq.10063.10,FANCL__seq.10063.10__ANML,0.045673688951179,0.087783147899185,0.0258330566063836,1.7680327050378,0.0778101300423425,0.0203063900711147,0.0106064533391456,404,-0.005110309978584,0.0964576878809421,0.457873018867904,Q9NW38,FANCL,FANCL,FANCL__seq.10063.10,FANCL
seq.10064.12,RBBP9__seq.10064.12__ANML,-0.0052887512444141,-0.0165522145357397,0.0139590621619426,-0.378875828695223,0.704978128283116,0.238412266681775,0.230908939259921,406,-0.032729813150816,0.0221523106619877,0.91712180095656,O75884,RBBP9,RBBP9,RBBP9__seq.10064.12,RBBP9
seq.10069.2,PIN1__seq.10069.2__ANML,-0.0119805177658838,-0.0293926061001839,0.0187168779090136,-0.640091676834323,0.522475837488555,0.162757103071586,0.154467569438631,404,-0.0487751534988062,0.0248141179670386,0.839256066449267,Q13526,PIN1,PIN1,PIN1__seq.10069.2,PIN1_1
seq.10070.22,PLCG2__seq.10070.22__ANML,-0.0287400375453033,-0.0164957512783526,0.0314136742315816,-0.914889399228877,0.360792732383749,0.870279523841103,0.869001489593233,406,-0.090493797883627,0.0330137227930204,0.759426482350653,P16885,PLCG2,PLCG2,PLCG2__seq.10070.22,PLCG2
seq.10073.22,TYDP1__seq.10073.22__ANML,0.0047087827115218,0.0080220821458534,0.0234397059744387,0.200889154354447,0.840886344724939,0.367640560422013,0.361379575871736,404,-0.0413702400405014,0.0507878054635452,0.958699301829864,Q9NUW8,TDP1,TDP1,TDP1__seq.10073.22,TDP1
seq.10074.128,BRD2__seq.10074.128__ANML,0.0041952432214043,0.0061937347567614,0.0334130475836541,0.125557036091995,0.900145184765048,0.0365263573991741,0.0269633435768333,403,-0.0614903955240754,0.0698808819668842,0.97232249585885,P25440,BRD2,BRD2,BRD2__seq.10074.128,BRD2_1
seq.10075.75,ACBD6__seq.10075.75__ANML,-0.0778642016277111,-0.0293068737875141,0.0435790977319618,-1.78673276134865,0.0747266752955866,0.892645238279727,0.891587555898246,406,-0.163533045624139,0.0078046423687165,0.450472867765378,Q9BR61,ACBD6,ACBD6,ACBD6__seq.10075.75,ACBD6_1
