apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,-0.100283971688434,-0.074501674204634,0.164215802959097,-0.610684050385899,0.543386581667602,0.0463424978183844,-0.0081522165919936,70,-0.42780206344936,0.227234120072493,0.850565426959162,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,0.0419292903262673,0.0273834419079626,0.114767437607958,0.365341347686932,0.715942754547552,0.635195670619984,0.614643314035194,71,-0.186910480736757,0.270769061389292,0.913972526193276,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0498345897534166,0.0702260744171533,0.083880360545571,0.594115111443067,0.55432349058916,0.0927287402607263,0.0416148664725983,71,-0.117418098848925,0.217087278355758,0.855379502000007,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,-0.0768664845650695,-0.0878211853244611,0.101181376752848,-0.759690044076274,0.449990830573921,0.124718606912035,0.0747025273070079,70,-0.278666377381053,0.124933408250914,0.809380121264842,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.226429650189623,0.286903670525795,0.0936233279445204,2.41851742680843,0.0181880509971227,0.09829549499338,0.046769523278716,70,0.0397038104095477,0.413155489969699,0.277109456453972,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.343128230413582,0.315983574247979,0.124972554916624,2.74562867537198,0.0076697310234196,0.132504186157844,0.082932996795435,70,0.0938783289350048,0.592378131892159,0.233534795756299,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,0.0557210541537221,0.0914012018442107,0.0671980926356126,0.829205889159299,0.409806623252482,0.221937480716473,0.177476765328843,70,-0.0783013156389817,0.189743423946426,0.784610052666053,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0108722032051829,-0.0151128589838957,0.0877646733526944,-0.123879036859073,0.901761088758874,0.0335504537932474,-0.0208974079648794,71,-0.185869991567926,0.16412558515756,0.977346333341754,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0421601612923787,0.133555936167438,0.0382091715833573,1.10340422326095,0.273685072208837,0.0735305708541078,0.0198221981499981,69,-0.0340650503728857,0.118385372957643,0.683743398848209,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,0.0864085265311892,0.0769147788017518,0.102292857000688,0.844717109921057,0.401146680206706,0.468281121689424,0.437897185785963,70,-0.117608143740086,0.290425196802465,0.777635328713639,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
seq.10022.207,POLH__seq.10022.207__ANML,-0.103902031084502,-0.109656316108295,0.108167559200538,-0.960565550821683,0.340076967916416,0.166009935982226,0.118353360895496,70,-0.319635425443762,0.111831363274758,0.735529160779983,Q9Y253,POLH,POLH,POLH__seq.10022.207,POLH
seq.10023.32,VDR__seq.10023.32__ANML,-0.0623826737928463,-0.0998478418088247,0.0766200909406035,-0.814181672548599,0.418302029590905,0.0357552120221284,-0.0193444901480357,70,-0.215196626672069,0.0904312790863765,0.789668381852745,P11473,VDR,VDR,VDR__seq.10023.32,VDR
seq.10024.44,HOGA1__seq.10024.44__ANML,0.255226951751406,0.303414041243318,0.0935981582466195,2.72683732813327,0.0080750010972646,0.206128626780779,0.160764548311109,70,0.0685513113509163,0.441902592151897,0.233534795756299,Q86XE5,HOGA1,HOGA1,HOGA1__seq.10024.44,HOGA1
seq.10025.1,DLDH__seq.10025.1__ANML,0.0506087706892298,0.054408727722266,0.0882803177260974,0.573273544916897,0.568270840770353,0.415082107476676,0.382128986771137,71,-0.125417183352027,0.226634724730486,0.86031859414215,P09622,DLD,DLD,DLD__seq.10025.1,DLD_1
seq.10030.8,MutY_homolog__seq.10030.8__ANML,-0.0833220925824987,-0.0675730501993192,0.148591900250111,-0.560744511929992,0.576762236426424,0.0695125875974575,0.0163418783173122,70,-0.379679292949923,0.213035107784925,0.863951133217688,Q9UIF7,MUTYH,MUTYH,MUTYH__seq.10030.8,MUTYH
seq.10035.6,DUS4__seq.10035.6__ANML,-0.173914613389997,-0.14941292258584,0.142779148247556,-1.21806731252141,0.227288151598189,0.0350188828290576,-0.0201228952949963,70,-0.458678645442003,0.11084941866201,0.650389445775931,Q13115,DUSP4,DUSP4,DUSP4__seq.10035.6,DUSP4
seq.10036.201,ZHX3__seq.10036.201__ANML,0.0159278330760852,0.0278106530387956,0.0658878464564378,0.241741594735776,0.809677243859394,0.140588471899692,0.0921709210208013,71,-0.11544880138736,0.14730446753953,0.950609376825442,Q9H4I2,ZHX3,ZHX3,ZHX3__seq.10036.201,ZHX3
seq.10037.98,SIG12_Ig.like_V.type_2__seq.10037.98__ANML,0.171098476075875,0.123843613376408,0.16581783584018,1.03184603278012,0.305646369656153,0.0645964818456378,0.0118976920904625,71,-0.159532897968166,0.501729850119916,0.709571001575868,Q96PQ1,SIGLEC12,SIGLEC12,SIGLEC12__seq.10037.98,SIGLEC12_1
