"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28",-0.03180402152503,-0.0306383376145275,0.0454129234262599,-0.7003297547376,0.484034606361945,0.0138802715331579,0.00629473516033607,520,-0.121019367214477,0.0574113241644167,464.580486082226,"CRBB2__seq.10000.28__ANML",0.914511726247455,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7",-0.0459213439244504,-0.03362842921958,0.0325542668580962,-1.41060906469254,0.158952149747984,0.704863415828279,0.702614756139352,525,-0.109873968548998,0.0180312807000968,121.410498570006,"c.Raf__seq.10001.7__ANML",0.741971681803903,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15",0.0226480301141546,0.0288111458884795,0.0330037891105993,0.686225149429314,0.492876409468158,0.0909050511395557,0.0839254354093412,521,-0.0421888279484885,0.0874848881767977,129.357675786012,"ZNF41__seq.10003.15__ANML",0.915844244336584,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25",0.0262160308058861,0.0364515737081639,0.03039384978853,0.862543935312185,0.388785115983312,0.0797889731721617,0.0727240132732916,521,-0.0334935291513776,0.0859255907631498,47.4729673417872,"ELK1__seq.10006.25__ANML",0.872803033902764,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43",0.0220794507213624,0.0376502493958688,0.0246250641359503,0.896625105196314,0.370333101191615,0.0910558423885865,0.0840773843646986,521,-0.0262971699998424,0.0704560714425672,-173.697796904911,"GUC1A__seq.10008.43__ANML",0.871631521738566,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10",0.0473924139932981,0.0960995026838685,0.0206697244840708,2.29284207584969,0.0222561893458054,0.0986616272617834,0.0917148960653423,519,0.00678580325479201,0.0879990247318043,-357.312919120997,"BECN1__seq.10010.10__ANML",0.451235524728615,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65",0.0549743896171232,0.0777833517556118,0.0263681574706159,2.0848779319672,0.0375657552721934,0.281796528615368,0.276293053738857,522,0.00317364480487046,0.106775134429376,-107.564844045,"OCRL__seq.10011.65__ANML",0.530597488419151,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5",-0.00364066527986453,-0.00692093267466563,0.0227809330106751,-0.159811947919715,0.873090677432131,0.0260560093710317,0.0186354837281443,525,-0.0483936453970111,0.041112314837282,-256.993105037328,"SPDEF__seq.10012.5__ANML",0.988594565033716,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31",0.028488055322364,0.0600220270266284,0.0197873968743111,1.43970707735429,0.150550857981103,0.105201706251694,0.0983318537085207,521,-0.0103848340379935,0.0673609446827214,-404.482567624974,"SLUG__seq.10014.31__ANML",0.737307578070427,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119",-0.00124632421367294,-0.001571094059477,0.0257150083801827,-0.0484668017698732,0.961362724056672,0.456434279002959,0.452276988593804,523,-0.0517637207964353,0.0492710723690894,-128.463438254388,"KCAB2__seq.10015.119__ANML",0.993208665205899,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
