"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","seq_10000_28",0.00486600388695122,0.00486600388695122,0.0248539762318043,0.195783718531301,0.844799533841642,0.0359414580590052,0.0310749333647042,1981,-0.0438766752180371,0.0536086829919395,0.899235038579246,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","seq_10001_7",0.0321971382808123,0.0321971382808123,0.016509608578042,1.95020603478358,0.0512913779793858,0.518964191356658,0.516554192315359,1996,-0.000180733511120447,0.064575010072745,0.108874617884565,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","seq_10003_15",0.00213181496244515,0.00213181496244515,0.0171870761893476,0.12403592902942,0.901299373073582,0.0407746812684753,0.0359471758898565,1987,-0.0315747672411192,0.0358383971660095,0.935056384625612,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","seq_10006_25",0.0501199027716617,0.0501199027716617,0.0155675374671439,3.21951386835859,0.00130481766669529,0.0521841805211954,0.0474092897429647,1985,0.0195894741052832,0.0806503314380401,0.00507235683131013,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","seq_10008_43",-0.0720748145146712,-0.0720748145146712,0.0169017938518461,-4.26432928637328,2.09899830679557e-05,0.0630025170141097,0.0582892499970781,1988,-0.10522190264729,-0.0389277263820523,0.000138131912059672,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","seq_10010_10",-0.000814800934165335,-0.000814800934165335,0.0157108767092515,-0.0518622193556857,0.958643688714263,0.0664474701043794,0.0617515318252262,1988,-0.0316263123918908,0.0299967105235601,0.973747807066844,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","seq_10011_65",-0.023756055105966,-0.023756055105966,0.0153896906318126,-1.54363435070351,0.122835378861039,0.119168571906544,0.114757798606126,1997,-0.0539375870571578,0.0064254768452259,0.220384738097872,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","seq_10012_5",-0.0923109611467697,-0.0923109611467697,0.0173698210422861,-5.31444514724952,1.18922143927016e-07,0.069329802884395,0.0646717938898224,1998,-0.126375820681202,-0.0582461016123374,1.38394220208995e-06,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","seq_10014_31",0.0200673958637115,0.0200673958637115,0.0155248406371488,1.29259915336541,0.19630001892651,0.0820285875019363,0.0774087011783425,1987,-0.0103792787985921,0.050514070526015,0.312783385362998,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","seq_10015_119",0.0220674251991968,0.0220674251991968,0.0155318610317681,1.42078435765432,0.155536361823094,0.0754388839822417,0.0707858335745024,1987,-0.00839301757035955,0.0525278679687531,0.26334130903789,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207","seq_10022_207",0.0359370917573152,0.0359370917573152,0.0248136510224277,1.44827908334947,0.147697105115327,0.0563287650916124,0.0515699590658515,1983,-0.0127264730652985,0.084600656579929,0.253170214297683,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32","seq_10023_32",-0.0470817633190287,-0.0470817633190287,0.0156893860446984,-3.00086715852965,0.00272560954985491,0.0843571455489596,0.0797512961804935,1988,-0.0778511281881604,-0.0163123984498971,0.00957380210737367,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44","seq_10024_44",-0.00791238436571831,-0.00791238436571831,0.0221896016624327,-0.356580730293779,0.721443718479519,0.0556605388231696,0.0508887376044892,1979,-0.0514298196223691,0.0356050508909325,0.805916810676361,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
"seq.10025.1","seq_10025_1",-0.0516069973937838,-0.0516069973937838,0.0183475447576345,-2.81274677759321,0.00496002703325146,0.172502900882938,0.168363345609716,1999,-0.0875893108518617,-0.0156246839357059,0.0157171800509947,"P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10030.8","seq_10030_8",0.035533772046938,0.035533772046938,0.026639900813872,1.33385526827618,0.182404235758515,0.043570610262649,0.0387547523082817,1986,-0.0167113144565224,0.0877788585503984,0.296081741867375,"Q9UIF7","MUTYH","MUTYH","MUTYH__seq.10030.8","MUTYH"
"seq.10035.6","seq_10035_6",-0.0158563853378179,-0.0158563853378179,0.0117908328719697,-1.34480621598099,0.178841147292839,0.144966561206629,0.140667750554073,1989,-0.0389800644032234,0.00726729372758766,0.291687222820142,"Q13115","DUSP4","DUSP4","DUSP4__seq.10035.6","DUSP4"
"seq.10036.201","seq_10036_201",-0.0330862417379524,-0.0330862417379524,0.01618949956068,-2.04368526735132,0.0411154800247532,0.118474270214648,0.114064436648938,1999,-0.0648363017932307,-0.00133618168267408,0.090820579739335,"Q9H4I2","ZHX3","ZHX3","ZHX3__seq.10036.201","ZHX3"
"seq.10037.98","seq_10037_98",-0.0352575128540727,-0.0352575128540727,0.0244350552906967,-1.44290702167948,0.149203571908134,0.132518999089917,0.128172901890969,1996,-0.0831783998751746,0.0126633741670292,0.255212026614406,"Q96PQ1","SIGLEC12","SIGLEC12","SIGLEC12__seq.10037.98","SIGLEC12_1"
"seq.10039.32","seq_10039_32",-0.0881913943022924,-0.0881913943022924,0.0354038651050824,-2.49101034704914,0.0128185308116977,0.699172172385093,0.697668784940741,2001,-0.157623692588858,-0.0187590960157265,0.0348184179579485,"P00491","PNP","PNP","PNP__seq.10039.32","PNP_1"
"seq.10040.63","seq_10040_63",-0.0233946384667911,-0.0233946384667911,0.0233601882001754,-1.00147474268274,0.316719347406841,0.0303508090386223,0.025468386123409,1986,-0.0692076864125163,0.022418409478934,0.44967851215335,"Q9H3D4","TP63","TP63","TP63__seq.10040.63","TP63"
"seq.10041.3","seq_10041_3",0.0219815621736442,0.0219815621736442,0.0270783119557492,0.811777418384352,0.4170159155597,0.12074001860334,0.116345915747785,2001,-0.0311230756173964,0.0750861999646848,0.547718817181928,"P41235","HNF4A","HNF4A","HNF4A__seq.10041.3","HNF4A"
"seq.10042.8","seq_10042_8",0.0297504143845967,0.0297504143845967,0.0122396234283646,2.43066419148581,0.0151589584768819,0.01256510980088,0.00760561763513845,1991,0.0057466010829479,0.0537542276862455,0.0401720671168004,"Q96BR1","SGK3","SGK3","SGK3__seq.10042.8","SGK3"
"seq.10043.31","seq_10043_31",0.0214415825491907,0.0214415825491907,0.0116952864118351,1.8333524972499,0.0668996846430659,0.0131607153817645,0.00819423684820519,1987,-0.00149472892646763,0.044377894024849,0.135416560884894,"O60885","BRD4","BRD4","BRD4__seq.10043.31","BRD4"
"seq.10044.12","seq_10044_12",-0.0593498226592509,-0.0593498226592509,0.0313398843828285,-1.89374733915002,0.0584026727364319,0.158640454298451,0.154435758917634,2001,-0.120812044206995,0.00211239888849365,0.121076684941635,"Q9GZT5","WNT10A","WNT10A","WNT10A__seq.10044.12","WNT10A"
"seq.10045.47","seq_10045_47",0.0149901925091839,0.0149901925091839,0.0216751372276204,0.691584664575135,0.489278626109354,0.405850237009681,0.40287353479029,1996,-0.0275180723543355,0.0574984573727032,0.613281966828397,"Q13618","CUL3","CUL3","CUL3__seq.10045.47","CUL3"
"seq.10046.55","seq_10046_55",0.00079863093527732,0.00079863093527732,0.016987604889369,0.0470125683095626,0.96250790659502,0.638915867551888,0.637109543727736,1999,-0.0325166345188051,0.0341138963893597,0.976300291680031,"Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10047.12","seq_10047_12",0.137732183211404,0.137732183211404,0.0310544071368697,4.43518958852961,9.7041312951049e-06,0.141709153800875,0.13736996853192,1978,0.0768293968217187,0.19863496960109,6.9718896219607e-05,"P19878","NCF2","NCF2","NCF2__seq.10047.12","NCF2"
"seq.10048.7","seq_10048_7",0.013867530416444,0.013867530416444,0.0101741184796655,1.3630203387311,0.173029761820952,0.0998432165354784,0.0953356713003031,1997,-0.006085468595406,0.0338205294282939,0.284861356154455,"Q13951","CBFB","CBFB","CBFB__seq.10048.7","CBFB"
"seq.10049.112","seq_10049_112",0.00991315189215979,0.00991315189215979,0.0114865102399321,0.863025556508659,0.388227516394604,0.118504870585778,0.114070790457939,1988,-0.0126137094928921,0.0324400132772116,0.521045957430856,"P54274","TERF1","TERF1","TERF1__seq.10049.112","TERF1"
"seq.10053.5","seq_10053_5",-0.0066130886632366,-0.0066130886632366,0.0508369294176736,-0.130084344963162,0.896512770839003,0.71847995704385,0.717073060277453,2001,-0.106311944616518,0.0930857672900447,0.931304236808401,"Q13418","ILK","ILK","ILK__seq.10053.5","ILK"
"seq.10054.3","seq_10054_3",0.0200099177726031,0.0200099177726031,0.0192064827927973,1.04183144766657,0.297616637353805,0.0428170588350481,0.0379974065633213,1986,-0.0176570526094489,0.057676888154655,0.429334099628212,"Q9H2C0","GAN","GAN","GAN__seq.10054.3","GAN"
"seq.10056.5","seq_10056_5",0.0816290924243888,0.0816290924243888,0.0218355573985171,3.73835624777467,0.000190438519071412,0.67285088546714,0.67121268259016,1997,0.0388062320393256,0.124451952809452,0.000956129987205537,"Q08050","FOXM1","FOXM1","FOXM1__seq.10056.5","FOXM1"
"seq.10058.1","seq_10058_1",-0.0484751390157725,-0.0484751390157725,0.023937287839923,-2.02508903013335,0.0429907578633191,0.568292532505487,0.566135073897318,2001,-0.0954197566313878,-0.00153052140015727,0.0941351581106943,"P54725","RAD23A","RAD23A","RAD23A__seq.10058.1","RAD23A"
"seq.10063.10","seq_10063_10",-0.0165666274269975,-0.0165666274269975,0.0125295952293581,-1.3221997298189,0.186253600179837,0.0772710819948836,0.0726342532611897,1990,-0.0411391282332926,0.0080058733792977,0.300389080653113,"Q9NW38","FANCL","FANCL","FANCL__seq.10063.10","FANCL"
"seq.10064.12","seq_10064_12",-0.00224442527920302,-0.00224442527920302,0.00809883823914662,-0.27712928853849,0.781709645353363,0.0122424398132251,0.00727384041590717,1988,-0.0181275266374352,0.0136386760790292,0.851488451913764,"O75884","RBBP9","RBBP9","RBBP9__seq.10064.12","RBBP9"
"seq.10069.2","seq_10069_2",0.0296881763274944,0.0296881763274944,0.0114632400727221,2.589859074673,0.00967163810931101,0.0548893398772444,0.0501352621100273,1988,0.00720695141689804,0.0521694012380908,0.0274475588727428,"Q13526","PIN1","PIN1","PIN1__seq.10069.2","PIN1_1"
