"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","seq_10000_28",0.02820122918908,0.02820122918908,0.0173452438822839,1.62587677524006,0.104087449592468,0.0296796066281415,0.0262436278980712,2824,-0.00580940095209394,0.0622118593302539,0.54300919405339,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","seq_10001_7",0.0138948666572729,0.0138948666572729,0.0111035118529643,1.25139386900941,0.21089369888136,0.486213531277928,0.484407603444107,2845,-0.00787687908802342,0.0356666124025692,0.68046945263121,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","seq_10003_15",0.0733879945357601,0.0733879945357601,0.0119985784423802,6.11639077813972,1.08863852891691e-09,0.0525296792453684,0.0491911650778046,2838,0.0498611791600519,0.0969148099114683,1.01676047219996e-07,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","seq_10006_25",-0.00981801635305843,-0.00981801635305843,0.0102812785250815,-0.954941190349731,0.339688970130323,0.0396148439963529,0.0362224555964814,2831,-0.029977570922824,0.0103415382167072,0.783856239277605,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","seq_10008_43",0.00385535928508808,0.00385535928508808,0.011068791777485,0.348308953912228,0.727634031743455,0.0575804164300554,0.0542561850947115,2835,-0.0178483399828279,0.025559058553004,0.947419825067215,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","seq_10010_10",0.000990689693292877,0.000990689693292877,0.0104496185005754,0.0948063025686844,0.924475383131641,0.0561706724146824,0.0528402937005494,2834,-0.0194989370103758,0.0214803163969615,0.989184917471608,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","seq_10011_65",-0.0213448919602967,-0.0213448919602967,0.0101426770335393,-2.10446333741225,0.0354255293536848,0.11122541977506,0.108102529472091,2846,-0.0412326315738137,-0.0014571523467796,0.340019738262969,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","seq_10012_5",-0.00201972677351011,-0.00201972677351011,0.0117282259288849,-0.172210766211096,0.863284091466582,0.0693737978081433,0.0661004027951576,2843,-0.0250164176223906,0.0209769640753704,0.977991546529327,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","seq_10014_31",-0.0163382545419424,-0.0163382545419424,0.0101404510498882,-1.6111960367012,0.107248555731727,0.0739786517017552,0.0707053348113407,2829,-0.0362216802869176,0.00354517120303277,0.550556136951132,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","seq_10015_119",-0.00287957830104732,-0.00287957830104732,0.0105515220391811,-0.272906438554982,0.784945013826625,0.0615845969330617,0.0582744896912029,2835,-0.0235690144889244,0.0178098578868297,0.959111398524268,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207","seq_10022_207",-0.00238625142746759,-0.00238625142746759,0.0160206364940613,-0.148948603156444,0.881604801792427,0.0578664494887169,0.0545373556706558,2830,-0.0337995570459181,0.0290270541909829,0.983857566948839,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32","seq_10023_32",-0.000206877790799806,-0.000206877790799806,0.010428455228418,-0.0198378174205567,0.984174144895103,0.0687110525289549,0.0654283985019156,2837,-0.0206549982818538,0.0202412427002542,0.998455315048659,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44","seq_10024_44",-0.0109084873048416,-0.0109084873048416,0.0147528523162544,-0.739415475122928,0.459716139429765,0.0493695540433528,0.0460068711782781,2827,-0.0398359315515032,0.0180189569418199,0.851371460595741,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
