"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","seq_10000_28",0.00946519983181436,0.00946519983181436,0.0288102474167742,0.328535874575775,0.742588309084669,0.0389065927626068,0.032049802699082,841,-0.0470832297927449,0.0660136294563736,0.935910725847838,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","seq_10001_7",-0.0170370020599038,-0.0170370020599038,0.0194941647972478,-0.87395393632402,0.38239106006849,0.595367654419955,0.592501309587038,847,-0.05529953885921,0.0212255347394024,0.814215202928253,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","seq_10003_15",0.102466221086994,0.102466221086994,0.0226174931168822,4.53039691700008,6.73549529802844e-06,0.0755783656704002,0.0690066478908059,844,0.0580730873721462,0.146859354801841,0.000846001435278227,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","seq_10006_25",-0.0436498477455977,-0.0436498477455977,0.0215357974446633,-2.0268507752154,0.0429912322683496,0.0543289661244608,0.0476141422152854,845,-0.0859197803988828,-0.00137991509231268,0.506781759020917,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","seq_10008_43",0.015127698604035,0.015127698604035,0.0203042941391292,0.745049224581605,0.456449377621448,0.0395723667201664,0.0327446821233903,844,-0.0247251374307046,0.0549805346387746,0.844539513067682,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","seq_10010_10",-0.0159026748774727,-0.0159026748774727,0.0204521278260211,-0.777556008487283,0.437048438652927,0.0515063057154452,0.0447714392471524,845,-0.0560456075013361,0.0242402577463908,0.83764742846266,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","seq_10011_65",-0.0229086520200289,-0.0229086520200289,0.0190993288244943,-1.19944801362073,0.23068920812421,0.116950655792722,0.110695288537417,847,-0.0603962171242511,0.0145789130841934,0.738855053443597,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","seq_10012_5",0.00739601210642147,0.00739601210642147,0.0219443706489136,0.337034596468941,0.736174020517216,0.0393928718208237,0.0326121156219119,850,-0.0356754945524069,0.0504675187652499,0.935910725847838,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","seq_10014_31",-0.00979616411285353,-0.00979616411285353,0.0158512329580881,-0.618006443962773,0.53673801037456,0.125183575093878,0.118957123671059,843,-0.0409086795168969,0.0213163512911898,0.873897859936723,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","seq_10015_119",-0.0257754805806329,-0.0257754805806329,0.0214062670956473,-1.20410908008683,0.228884997483134,0.0440956651764833,0.0373001367298705,844,-0.0677912456613126,0.0162402845000469,0.737714763020099,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
