"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","seq_10000_28",0.0631991146687635,0.0631991146687635,0.026276782227279,2.40513142446924,0.0163326722111062,0.0329561561497625,0.0258520691425982,1089,0.0116402640940659,0.114757965243461,0.361652027531637,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","seq_10001_7",0.030922620447483,0.030922620447483,0.0177829085740546,1.73889554223989,0.082334182122801,0.417889175339945,0.413636310867543,1095,-0.00396980771354517,0.0658150486085112,0.695022615022718,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","seq_10003_15",0.0637835890532474,0.0637835890532474,0.0202431197634594,3.15087742396221,0.0016719548178124,0.0445147200118777,0.0375340056375352,1095,0.0240638998269225,0.103503278279572,0.0889065025384185,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","seq_10006_25",-0.00795979787335545,-0.00795979787335545,0.0170802509722074,-0.466023472740971,0.641291723700091,0.0400872577340825,0.0330484841885946,1091,-0.0414736544723238,0.0255540587256129,0.964939777852245,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","seq_10008_43",0.00080821416725378,0.00080821416725378,0.0191296447269113,0.0422493035700134,0.966307675490705,0.0855361771615947,0.0788429378361535,1093,-0.0367267651695299,0.0383431935040374,0.995453532868202,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","seq_10010_10",-0.00237948245307372,-0.00237948245307372,0.0196213155347682,-0.121270281233558,0.903499268858785,0.0402014541002955,0.0331699629215432,1092,-0.0408792262449375,0.0361202613387901,0.98910435874145,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","seq_10011_65",-0.0236014945752261,-0.0236014945752261,0.0162516425014928,-1.45225287678204,0.146717771887791,0.0844853116551648,0.0777966198681705,1095,-0.0554893753524682,0.00828638620201594,0.811133024677038,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","seq_10012_5",-0.00207873471246245,-0.00207873471246245,0.0191157465004952,-0.108744626447552,0.913425022963285,0.0879523378688737,0.0812706700144332,1092,-0.0395864819048056,0.0354290124798807,0.989894905383773,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","seq_10014_31",-0.0163541257280127,-0.0163541257280127,0.0196383481324767,-0.832764834276832,0.405159628290978,0.0195817541164668,0.0123926194078799,1091,-0.054887329029497,0.0221790775734716,0.933977328384726,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","seq_10015_119",0.0113007138623755,0.0113007138623755,0.0177591197942326,0.63633299360059,0.524692877551722,0.0510775294350143,0.0441193444996157,1091,-0.0235451789220027,0.0461466066467537,0.943895454131974,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207","seq_10022_207",0.00980834223723451,0.00980834223723451,0.0254663216850194,0.385149546076938,0.70020155788762,0.0546234904695847,0.0477039917721983,1093,-0.0401600639656458,0.0597767484401148,0.966893864296835,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32","seq_10023_32",0.00971702334655715,0.00971702334655715,0.0172860859825108,0.562129758951121,0.574142765790121,0.0332409930728883,0.0261714573732384,1094,-0.0242006072190061,0.0436346539121204,0.953977312248451,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44","seq_10024_44",-0.020751522408868,-0.020751522408868,0.0239802845924112,-0.865357636974625,0.387033114913203,0.0260577571577797,0.0189029932066891,1089,-0.0678043121814033,0.0263012673636673,0.928388229853203,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
"seq.10025.1","seq_10025_1",0.0636906870720126,0.0636906870720126,0.0200050966757326,3.18372303340444,0.00149477162456547,0.122660547022336,0.116274090585738,1099,0.0244381888395688,0.102943185304456,0.0850735256637457,"P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10030.8","seq_10030_8",-0.0101545730737442,-0.0101545730737442,0.0276687472026973,-0.367005162877567,0.713686403040934,0.0363608828532414,0.0292883021769349,1090,-0.0644446050143487,0.0441354588668604,0.966893864296835,"Q9UIF7","MUTYH","MUTYH","MUTYH__seq.10030.8","MUTYH"
"seq.10035.6","seq_10035_6",0.00628051689739812,0.00628051689739812,0.014234286574025,0.44122456469711,0.659137695902139,0.0683074924880482,0.061488151170486,1093,-0.0216491001998952,0.0342101339946914,0.966184501210299,"Q13115","DUSP4","DUSP4","DUSP4__seq.10035.6","DUSP4"
"seq.10036.201","seq_10036_201",-0.0237720310324958,-0.0237720310324958,0.0169492413219207,-1.40254248440908,0.161035725492343,0.15782507322652,0.151694591502964,1099,-0.0570285593969403,0.0094844973319488,0.820010174799616,"Q9H4I2","ZHX3","ZHX3","ZHX3__seq.10036.201","ZHX3"
"seq.10037.98","seq_10037_98",0.027931853569422,0.027931853569422,0.0259750548426687,1.07533376690081,0.282461986599414,0.0651270187702727,0.058303128396333,1096,-0.0230346020167005,0.0788983091555446,0.898150908935121,"Q96PQ1","SIGLEC12","SIGLEC12","SIGLEC12__seq.10037.98","SIGLEC12_1"
"seq.10039.32","seq_10039_32",0.0476830476471967,0.0476830476471967,0.0390525259668054,1.22099778354228,0.222348502719298,0.599522042734624,0.596609475772694,1100,-0.0289428089999117,0.124308904294305,0.853822505294409,"P00491","PNP","PNP","PNP__seq.10039.32","PNP_1"
"seq.10040.63","seq_10040_63",-0.0120737720431089,-0.0120737720431089,0.0206577391214497,-0.584467253271306,0.559026605150246,0.0423569947298665,0.0353477138129763,1093,-0.0526070815811309,0.028459537494913,0.953114916476728,"Q9H3D4","TP63","TP63","TP63__seq.10040.63","TP63"
"seq.10041.3","seq_10041_3",-0.0112524124894553,-0.0112524124894553,0.0287667044083471,-0.391160987012134,0.695753995325446,0.023133283994844,0.0160287987875337,1100,-0.067696222809878,0.0451913978309673,0.966893864296835,"P41235","HNF4A","HNF4A","HNF4A__seq.10041.3","HNF4A"
"seq.10042.8","seq_10042_8",0.00343229467812596,0.00343229467812596,0.0136409771728441,0.251616481329418,0.801384774727052,0.0248065803096898,0.0176753670029964,1094,-0.0233331411047294,0.0301977304609813,0.977161932254912,"Q96BR1","SGK3","SGK3","SGK3__seq.10042.8","SGK3"
"seq.10043.31","seq_10043_31",-0.00499161617995434,-0.00499161617995434,0.0126041903596378,-0.396028307850612,0.692161439162313,0.00498282385469534,-0.00230001000547153,1093,-0.0297227615545648,0.0197395291946561,0.966893864296835,"O60885","BRD4","BRD4","BRD4__seq.10043.31","BRD4"
"seq.10044.12","seq_10044_12",0.00833976030568029,0.00833976030568029,0.0341422645421533,0.244265001678015,0.807071180882955,0.103746952419382,0.0972228174051459,1099,-0.0586516269550574,0.075331147566418,0.978451248582514,"Q9GZT5","WNT10A","WNT10A","WNT10A__seq.10044.12","WNT10A"
"seq.10045.47","seq_10045_47",0.0488353548695783,0.0488353548695783,0.0256080862837612,1.90702867556902,0.0567783515347078,0.252351878383778,0.246889609002106,1095,-0.00141111112762154,0.0990818208667781,0.616438585589189,"Q13618","CUL3","CUL3","CUL3__seq.10045.47","CUL3"
"seq.10046.55","seq_10046_55",-0.082926690635105,-0.082926690635105,0.0132080344888711,-6.27850349005205,4.92573471636039e-10,0.103316504690422,0.096741373652405,1091,-0.108842713446159,-0.057010667824051,9.20101984838088e-08,"Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10047.12","seq_10047_12",-0.0890110072936338,-0.0890110072936338,0.0427230753213653,-2.08344101224193,0.0374448903973069,0.0870345291078234,0.0802967765551137,1084,-0.17284029591585,-0.00518171867141709,0.511793670814974,"P19878","NCF2","NCF2","NCF2__seq.10047.12","NCF2"
"seq.10048.7","seq_10048_7",0.0228746245372314,0.0228746245372314,0.0127710056865369,1.79113729166573,0.0735473706840412,0.0752595131583108,0.0685034182772756,1095,-0.00218378458666873,0.0479330336611315,0.664166734945814,"Q13951","CBFB","CBFB","CBFB__seq.10048.7","CBFB"
"seq.10049.112","seq_10049_112",0.00754027489957444,0.00754027489957444,0.0107387622866342,0.702154931668362,0.482731906062171,0.0792538731042522,0.0725208118472449,1094,-0.013530624107753,0.0286111739069018,0.940882284818837,"P54274","TERF1","TERF1","TERF1__seq.10049.112","TERF1"
"seq.10053.5","seq_10053_5",-0.00814456705887278,-0.00814456705887278,0.0527213984120639,-0.154483137856395,0.877257144280137,0.617060521238473,0.61427550684748,1100,-0.111590431748694,0.0953012976309488,0.986004377684568,"Q13418","ILK","ILK","ILK__seq.10053.5","ILK"
"seq.10054.3","seq_10054_3",0.0357241190680156,0.0357241190680156,0.0254189120243539,1.4054149537867,0.160182351986137,0.036084178147664,0.0290225237751194,1092,-0.0141513135283092,0.0855995516643404,0.819472215041437,"Q9H2C0","GAN","GAN","GAN__seq.10054.3","GAN"
"seq.10056.5","seq_10056_5",0.00737938260322514,0.00737938260322514,0.0217673546080977,0.339011457114772,0.734666099682918,0.56314531606367,0.559953683669615,1095,-0.0353310578039652,0.0500898230104155,0.968521642058867,"Q08050","FOXM1","FOXM1","FOXM1__seq.10056.5","FOXM1"
"seq.10058.1","seq_10058_1",0.0152258540999818,0.0152258540999818,0.0266101586354397,0.572182011711265,0.567315585839015,0.47436794058553,0.470545161971606,1100,-0.0369865483113036,0.0674382565112671,0.953330378532275,"P54725","RAD23A","RAD23A","RAD23A__seq.10058.1","RAD23A"
"seq.10063.10","seq_10063_10",-0.00467909755323701,-0.00467909755323701,0.012102640272996,-0.386617915404563,0.699114208960168,0.0613204028547858,0.0544624697249577,1095,-0.0284260849780278,0.0190678898715537,0.966893864296835,"Q9NW38","FANCL","FANCL","FANCL__seq.10063.10","FANCL"
"seq.10064.12","seq_10064_12",-0.000665943756695856,-0.000665943756695856,0.00875443122127857,-0.0760693344734047,0.939377870672554,0.013601268113464,0.00637490377729888,1092,-0.0178433526040023,0.0165114650906106,0.99506384869991,"O75884","RBBP9","RBBP9","RBBP9__seq.10064.12","RBBP9"
"seq.10069.2","seq_10069_2",-0.0107868333281777,-0.0107868333281777,0.0131230841293214,-0.82197395230259,0.411270988591377,0.05255266745556,0.0456180117736245,1093,-0.0365361192485799,0.0149624525922245,0.933977328384726,"Q13526","PIN1","PIN1","PIN1__seq.10069.2","PIN1_1"
"seq.10070.22","seq_10070_22",0.0182767739333802,0.0182767739333802,0.0273325949134649,0.668680525623143,0.503839717486618,0.489382754427055,0.485665795405595,1099,-0.0353531910160192,0.0719067388827795,0.942246321258079,"P16885","PLCG2","PLCG2","PLCG2__seq.10070.22","PLCG2"
"seq.10073.22","seq_10073_22",-0.0258126316048766,-0.0258126316048766,0.0154737910559393,-1.66815174843459,0.0955720311201833,0.0541167012664905,0.0471934932245253,1093,-0.0561743260240792,0.00454906281432594,0.728246315175444,"Q9NUW8","TDP1","TDP1","TDP1__seq.10073.22","TDP1"
"seq.10074.128","seq_10074_128",0.0173461063734704,0.0173461063734704,0.0153873562039768,1.12729608280514,0.259865410627489,0.0981061303268334,0.0914867257787734,1090,-0.0128460831635362,0.047538295910477,0.883774813719078,"P25440","BRD2","BRD2","BRD2__seq.10074.128","BRD2_1"
"seq.10075.75","seq_10075_75",-0.0113916781940908,-0.0113916781940908,0.0287504107031204,-0.396226624785377,0.692014696462191,0.703149668073474,0.700990756568553,1100,-0.0678035182618848,0.0450201618737032,0.966893864296835,"Q9BR61","ACBD6","ACBD6","ACBD6__seq.10075.75","ACBD6_1"
"seq.10076.1","seq_10076_1",-0.00633539986835845,-0.00633539986835845,0.0174716636488336,-0.362609995000756,0.716966154801617,0.389009194119138,0.384549407214898,1096,-0.0406170895420679,0.027946289805351,0.966893864296835,"O00189","AP4M1","AP4M1","AP4M1__seq.10076.1","AP4M1"
"seq.10078.5","seq_10078_5",0.0134277634934438,0.0134277634934438,0.0105080338154186,1.27785689780908,0.201570717977438,0.115507042981363,0.109044993980314,1095,-0.00719039430066958,0.0340459212875572,0.848945527131632,"O95817","BAG3","BAG3","BAG3__seq.10078.5","BAG3"
"seq.10080.9","seq_10080_9",0.0308728423308959,0.0308728423308959,0.037986290146467,0.812736442854956,0.416545523451511,0.557027699709919,0.553797272725123,1097,-0.0436611530845782,0.10540683774637,0.933977328384726,"Q14232","EIF2B1","EIF2B1","EIF2B1__seq.10080.9","EIF2B1"
"seq.10081.17","seq_10081_17",0.0259975930500418,0.0259975930500418,0.0168366354603467,1.54410856677813,0.122851498903968,0.0830300023793805,0.0763184195971619,1093,-0.00703818848833863,0.0590333745884222,0.780945302954782,"Q9UPW6","SATB2","SATB2","SATB2__seq.10081.17","SATB2"
"seq.10082.251","seq_10082_251",-0.581883868623732,-0.581883868623732,0.0223939771166956,-25.9839449505338,1.88383852582391e-116,0.429491567295433,0.425342415057582,1100,-0.625823604602938,-0.537944132644525,3.4309409151568e-113,"P07196","NEFL","NEFL","NEFL__seq.10082.251","NEFL"
"seq.10085.25","seq_10085_25",-0.00907910692756064,-0.00907910692756064,0.0201434954374118,-0.450721522278519,0.652279257052924,0.0795927962952133,0.0728867328802422,1098,-0.0486032005021071,0.0304449866469858,0.965457272474276,"P49675","STAR","STAR","STAR__seq.10085.25","STAR"
"seq.10086.39","seq_10086_39",0.0086013579089074,0.0086013579089074,0.0327518453914799,0.262622084529776,0.792891503775522,0.101937597876771,0.095346314191463,1090,-0.055662438329899,0.0728651541477138,0.976527370675527,"P35520","CBS","CBS","CBS__seq.10086.39","CBS"
"seq.10087.10","seq_10087_10",-0.0095615895911027,-0.0095615895911027,0.0151133664677423,-0.632657827196262,0.52708980756852,0.0885528158266989,0.0818632952089132,1090,-0.0392161721514509,0.0200929929692455,0.944550744559557,"P02489","CRYAA","CRYAA","CRYAA__seq.10087.10","CRYAA"
"seq.10088.37","seq_10088_37",0.101811234374917,0.101811234374917,0.056254434045759,1.80983483527896,0.0705942320922511,0.692197012490365,0.689958445308477,1100,-0.00856688054186162,0.212189349291696,0.659569039284463,"P07741","APRT","APRT","APRT__seq.10088.37","APRT"
"seq.10089.7","seq_10089_7",-0.00369475625348639,-0.00369475625348639,0.0223779579151888,-0.165106944408837,0.868890309893183,0.392616706077615,0.388175146341437,1094,-0.047603325847958,0.0402138133409853,0.9850370627422,"O95671","ASMTL","ASMTL","ASMTL__seq.10089.7","ASMTL"
"seq.10336.3","seq_10336_3",-0.0374564214431638,-0.0374564214431638,0.0472426306491134,-0.792852153415524,0.42803571456999,0.232141743023592,0.226531819684952,1095,-0.130152736514323,0.055239893627995,0.933977328384726,"Q9UNE7","STUB1","STUB1","STUB1__seq.10336.3","STUB1_1"
