apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,0.053736281627128,0.0601257748631958,0.0465561896856963,1.15422421787317,0.249153219982834,0.0142486957050517,0.0035919248478091,370,-0.037811632679339,0.145284195933595,0.776671462376955,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0515181099097689,-0.0542855753732863,0.0294706840464673,-1.74811381468237,0.0812715091592313,0.648054922796912,0.644260366708469,371,-0.109468638328236,0.0064324185086985,0.592637094433621,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.028011940328551,0.0525613171986965,0.027105921699435,1.03342511791934,0.302081811241161,0.0612703957154472,0.0510944650456959,369,-0.0252895150171655,0.0813133956742675,0.807351740930063,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,-0.006538454291501,-0.0126304667564625,0.0265211542212128,-0.246537320244956,0.805403781866645,0.0530856527791496,0.0427931055267491,368,-0.0586904811906887,0.0456135726076867,0.975242719402451,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,-0.0103712080812398,-0.0187922678969986,0.0281265669550373,-0.368733521507231,0.712537255611887,0.0547702459372871,0.044551545893366,370,-0.0656791823531543,0.0449367661906747,0.958889119462758,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0444745150551293,0.105031171609342,0.0212856882027749,2.08940930786214,0.0373534886957379,0.0795542012397267,0.0696034358477239,370,0.0026184187401744,0.0863306113700841,0.470796133474827,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,-0.0018347637503362,-0.0035800400040925,0.0236536780022549,-0.0775677993993711,0.938213673190096,0.222656455071886,0.214275392592876,371,-0.0483468547866236,0.0446773272859511,0.991425385725246,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0335659594897362,-0.0840190254683475,0.0204605452847689,-1.64052125799028,0.101746626679454,0.0455293745194285,0.0352107731628819,370,-0.0737994979094213,0.006667578929949,0.625859641246017,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0491263013833148,0.0868487101876769,0.0290280256980939,1.69237487572366,0.0914186472108782,0.0423918245725646,0.0320112481451669,369,-0.0079548055673303,0.10620740833396,0.615300860706493,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,0.0204644510101413,0.0327513734001515,0.0250156157416822,0.818067051455485,0.413843997653383,0.415317731849064,0.409013879901345,371,-0.0287257255279424,0.069654627548225,0.86782271184037,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
seq.10022.207,POLH__seq.10022.207__ANML,-0.0136717761153935,-0.0153016638123048,0.0458536464161095,-0.298161153669783,0.765747079463497,0.0391961455634802,0.0288370743566175,371,-0.103837414467641,0.0764938622368536,0.968854499094896,Q9Y253,POLH,POLH,POLH__seq.10022.207,POLH
seq.10023.32,VDR__seq.10023.32__ANML,0.0207982634227081,0.0541220129325514,0.0199289657080005,1.04361981085444,0.297342693222758,0.0206847276201635,0.0100975354863275,370,-0.018389978939254,0.0599865057846701,0.806965082543794,P11473,VDR,VDR,VDR__seq.10023.32,VDR
seq.10024.44,HOGA1__seq.10024.44__ANML,-0.0280082615137849,-0.0570593696530485,0.0256496255529032,-1.09195596076118,0.275562966471058,0.0062573020796195,-0.0044858622222223,370,-0.0784455876343886,0.0224290646068187,0.7949749116871,Q86XE5,HOGA1,HOGA1,HOGA1__seq.10024.44,HOGA1
seq.10025.1,DLDH__seq.10025.1__ANML,0.0244256917839256,0.0421409162782113,0.0271795013038067,0.898680645788911,0.36940723855105,0.198481240435655,0.189816172764689,370,-0.0290199761938788,0.0778713597617299,0.845758649591603,P09622,DLD,DLD,DLD__seq.10025.1,DLD_1
seq.10030.8,MutY_homolog__seq.10030.8__ANML,0.0368685646139402,0.0535104951570697,0.0356518558547829,1.03412750135962,0.301753818928111,0.0286049486961603,0.0180749210397501,369,-0.0332377325969474,0.106974861824828,0.807351740930063,Q9UIF7,MUTYH,MUTYH,MUTYH__seq.10030.8,MUTYH
seq.10035.6,DUS4__seq.10035.6__ANML,0.0023573304543923,0.0069880991668658,0.0160043728612911,0.14729289768635,0.882981282585231,0.184353227628144,0.175511528198639,369,-0.0291138873430119,0.0338285482517966,0.986266735011279,Q13115,DUSP4,DUSP4,DUSP4__seq.10035.6,DUSP4
seq.10036.201,ZHX3__seq.10036.201__ANML,-0.0188477695385391,-0.0514137336183289,0.0189981779091392,-0.992083010732954,0.321803627914915,0.0198884062331169,0.0093211653299699,371,-0.0562053838744249,0.0185098447973468,0.818388970225539,Q9H4I2,ZHX3,ZHX3,ZHX3__seq.10036.201,ZHX3
