apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,0.0156282473677787,0.0162664672759043,0.0322595445565272,0.48445344107056,0.628171911097631,0.013326293823274,0.0083127079179043,984,-0.047677164998434,0.0789336597339913,0.828282379421635,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0213967032295297,-0.0186829184289045,0.0206517339593087,-1.03607296470548,0.300421103443684,0.713735132252812,0.712289350092473,990,-0.0619229039136219,0.0191294974545625,0.594357002715988,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,-0.011089456379147,-0.0179417969796197,0.0199769918417754,-0.555111423530595,0.578944485872813,0.0841633126625637,0.0795143954679575,985,-0.0502918116083348,0.0281128988500407,0.801046402315269,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,-0.0283940772277521,-0.0477319946653499,0.0188703407348894,-1.50469340361482,0.132723817338026,0.119254093273368,0.114778758381464,984,-0.0654248139642821,0.0086366595087778,0.402212681819968,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.0025543958469347,0.0047591469136846,0.0171320333730257,0.149100564499055,0.881504738922467,0.105262222348574,0.100729609493197,987,-0.0310649993616359,0.0361737910555055,0.955761575093045,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,-0.0184632098879739,-0.0382865567290638,0.0154576833120018,-1.19443577121538,0.232594801402958,0.0990555131679906,0.0944868291576864,986,-0.0487969478664018,0.0118705280904539,0.525411822704045,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,-0.0338045252179913,-0.0621617309882959,0.0157756675678506,-2.14282692460393,0.0323710040855639,0.260257659976338,0.256510231708741,987,-0.0647622283168929,-0.0028468221190897,0.187458477554318,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0235715409049581,-0.0510080411298446,0.0153846521685603,-1.53214649552677,0.125806408989955,0.0251509097703495,0.0202174629574463,988,-0.0537618894410661,0.0066188076311499,0.390498376434522,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,-0.0364037904364477,-0.0654151800696321,0.0182107168376733,-1.99903116175732,0.0458799235352271,0.0610981857203744,0.056322489818647,983,-0.0721401406863719,-0.0006674401865235,0.229987681030197,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,-0.0210265543643162,-0.0286396782102294,0.0184105890413281,-1.14209025670584,0.253693490859296,0.447575860455288,0.444777359241789,987,-0.0571549493730212,0.0151018406443889,0.548155179181214,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
seq.10022.207,POLH__seq.10022.207__ANML,-0.0007596887542446,-0.00085007015278,0.0289666610612273,-0.0262263141975153,0.979082145010514,0.0804871110915647,0.0758147895015828,984,-0.057603219825804,0.0560838423173146,0.994025870872026,Q9Y253,POLH,POLH,POLH__seq.10022.207,POLH
seq.10023.32,VDR__seq.10023.32__ANML,-0.0022089432878628,-0.0050824254006761,0.0145122496156825,-0.152212327265633,0.87905061111164,0.0243976576705174,0.0194503841292929,986,-0.0306873878538645,0.0262695012781388,0.954521344753062,P11473,VDR,VDR,VDR__seq.10023.32,VDR
